"Id","Date","Address","Species","Block","Street","Trap","AddressNumberAndStreet","Latitude","Longitude","AddressAccuracy"
146,"2008-06-11","9100 West Higgins Avenue, Chicago, IL 60656, USA","CULEX RESTUANS",91," W HIGGINS AVE","T009","9100  W HIGGINS AVE, Chicago, IL",41.981964,-87.812827,8
147,"2008-06-11","9100 West Higgins Avenue, Chicago, IL 60656, USA","CULEX PIPIENS",91," W HIGGINS AVE","T009","9100  W HIGGINS AVE, Chicago, IL",41.981964,-87.812827,8
148,"2008-06-11","9100 West Higgins Avenue, Chicago, IL 60656, USA","CULEX SALINARIUS",91," W HIGGINS AVE","T009","9100  W HIGGINS AVE, Chicago, IL",41.981964,-87.812827,8
149,"2008-06-11","9100 West Higgins Avenue, Chicago, IL 60656, USA","CULEX TERRITANS",91," W HIGGINS AVE","T009","9100  W HIGGINS AVE, Chicago, IL",41.981964,-87.812827,8
150,"2008-06-11","9100 West Higgins Avenue, Chicago, IL 60656, USA","CULEX TARSALIS",91," W HIGGINS AVE","T009","9100  W HIGGINS AVE, Chicago, IL",41.981964,-87.812827,8
151,"2008-06-11","9100 West Higgins Avenue, Chicago, IL 60656, USA","UNSPECIFIED CULEX",91," W HIGGINS AVE","T009","9100  W HIGGINS AVE, Chicago, IL",41.981964,-87.812827,8
152,"2008-06-11","9100 West Higgins Avenue, Chicago, IL 60656, USA","CULEX ERRATICUS",91," W HIGGINS AVE","T009","9100  W HIGGINS AVE, Chicago, IL",41.981964,-87.812827,8
153,"2008-06-11","3600 North Pittsburgh Avenue, Chicago, IL 60634, USA","CULEX PIPIENS/RESTUANS",36," N PITTSBURGH AVE","T011","3600  N PITTSBURGH AVE, Chicago, IL",41.944869,-87.832763,8
154,"2008-06-11","3600 North Pittsburgh Avenue, Chicago, IL 60634, USA","CULEX RESTUANS",36," N PITTSBURGH AVE","T011","3600  N PITTSBURGH AVE, Chicago, IL",41.944869,-87.832763,8
155,"2008-06-11","3600 North Pittsburgh Avenue, Chicago, IL 60634, USA","CULEX PIPIENS",36," N PITTSBURGH AVE","T011","3600  N PITTSBURGH AVE, Chicago, IL",41.944869,-87.832763,8
156,"2008-06-11","3600 North Pittsburgh Avenue, Chicago, IL 60634, USA","CULEX SALINARIUS",36," N PITTSBURGH AVE","T011","3600  N PITTSBURGH AVE, Chicago, IL",41.944869,-87.832763,8
157,"2008-06-11","3600 North Pittsburgh Avenue, Chicago, IL 60634, USA","CULEX TERRITANS",36," N PITTSBURGH AVE","T011","3600  N PITTSBURGH AVE, Chicago, IL",41.944869,-87.832763,8
158,"2008-06-11","3600 North Pittsburgh Avenue, Chicago, IL 60634, USA","CULEX TARSALIS",36," N PITTSBURGH AVE","T011","3600  N PITTSBURGH AVE, Chicago, IL",41.944869,-87.832763,8
159,"2008-06-11","3600 North Pittsburgh Avenue, Chicago, IL 60634, USA","UNSPECIFIED CULEX",36," N PITTSBURGH AVE","T011","3600  N PITTSBURGH AVE, Chicago, IL",41.944869,-87.832763,8
160,"2008-06-11","3600 North Pittsburgh Avenue, Chicago, IL 60634, USA","CULEX ERRATICUS",36," N PITTSBURGH AVE","T011","3600  N PITTSBURGH AVE, Chicago, IL",41.944869,-87.832763,8
161,"2008-06-11","7200 North Oketo Avenue, Chicago, IL 60631, USA","CULEX PIPIENS/RESTUANS",72," N OKETO AVE","T016","7200  N OKETO AVE, Chicago, IL",42.011601,-87.811506,8
162,"2008-06-11","7200 North Oketo Avenue, Chicago, IL 60631, USA","CULEX RESTUANS",72," N OKETO AVE","T016","7200  N OKETO AVE, Chicago, IL",42.011601,-87.811506,8
163,"2008-06-11","7200 North Oketo Avenue, Chicago, IL 60631, USA","CULEX PIPIENS",72," N OKETO AVE","T016","7200  N OKETO AVE, Chicago, IL",42.011601,-87.811506,8
164,"2008-06-11","7200 North Oketo Avenue, Chicago, IL 60631, USA","CULEX SALINARIUS",72," N OKETO AVE","T016","7200  N OKETO AVE, Chicago, IL",42.011601,-87.811506,8
165,"2008-06-11","7200 North Oketo Avenue, Chicago, IL 60631, USA","CULEX TERRITANS",72," N OKETO AVE","T016","7200  N OKETO AVE, Chicago, IL",42.011601,-87.811506,8
166,"2008-06-11","7200 North Oketo Avenue, Chicago, IL 60631, USA","CULEX TARSALIS",72," N OKETO AVE","T016","7200  N OKETO AVE, Chicago, IL",42.011601,-87.811506,8
167,"2008-06-11","7200 North Oketo Avenue, Chicago, IL 60631, USA","UNSPECIFIED CULEX",72," N OKETO AVE","T016","7200  N OKETO AVE, Chicago, IL",42.011601,-87.811506,8
168,"2008-06-11","7200 North Oketo Avenue, Chicago, IL 60631, USA","CULEX ERRATICUS",72," N OKETO AVE","T016","7200  N OKETO AVE, Chicago, IL",42.011601,-87.811506,8
169,"2008-06-11","3800 North California Avenue, Chicago, IL 60618, USA","CULEX PIPIENS/RESTUANS",38," N CALIFORNIA AVE","T019","3800  N CALIFORNIA AVE, Chicago, IL",41.94983,-87.698457,9
170,"2008-06-11","3800 North California Avenue, Chicago, IL 60618, USA","CULEX RESTUANS",38," N CALIFORNIA AVE","T019","3800  N CALIFORNIA AVE, Chicago, IL",41.94983,-87.698457,9
171,"2008-06-11","3800 North California Avenue, Chicago, IL 60618, USA","CULEX PIPIENS",38," N CALIFORNIA AVE","T019","3800  N CALIFORNIA AVE, Chicago, IL",41.94983,-87.698457,9
172,"2008-06-11","3800 North California Avenue, Chicago, IL 60618, USA","CULEX SALINARIUS",38," N CALIFORNIA AVE","T019","3800  N CALIFORNIA AVE, Chicago, IL",41.94983,-87.698457,9
173,"2008-06-11","3800 North California Avenue, Chicago, IL 60618, USA","CULEX TERRITANS",38," N CALIFORNIA AVE","T019","3800  N CALIFORNIA AVE, Chicago, IL",41.94983,-87.698457,9
174,"2008-06-11","3800 North California Avenue, Chicago, IL 60618, USA","CULEX TARSALIS",38," N CALIFORNIA AVE","T019","3800  N CALIFORNIA AVE, Chicago, IL",41.94983,-87.698457,9
175,"2008-06-11","3800 North California Avenue, Chicago, IL 60618, USA","UNSPECIFIED CULEX",38," N CALIFORNIA AVE","T019","3800  N CALIFORNIA AVE, Chicago, IL",41.94983,-87.698457,9
176,"2008-06-11","3800 North California Avenue, Chicago, IL 60618, USA","CULEX ERRATICUS",38," N CALIFORNIA AVE","T019","3800  N CALIFORNIA AVE, Chicago, IL",41.94983,-87.698457,9
177,"2008-06-11","4900 West Balmoral Avenue, Chicago, IL 60630, USA","CULEX PIPIENS/RESTUANS",49," W BALMORAL AVE","T025","4900  W BALMORAL AVE, Chicago, IL",41.979243,-87.750938,9
178,"2008-06-11","4900 West Balmoral Avenue, Chicago, IL 60630, USA","CULEX RESTUANS",49," W BALMORAL AVE","T025","4900  W BALMORAL AVE, Chicago, IL",41.979243,-87.750938,9
179,"2008-06-11","4900 West Balmoral Avenue, Chicago, IL 60630, USA","CULEX PIPIENS",49," W BALMORAL AVE","T025","4900  W BALMORAL AVE, Chicago, IL",41.979243,-87.750938,9
180,"2008-06-11","4900 West Balmoral Avenue, Chicago, IL 60630, USA","CULEX SALINARIUS",49," W BALMORAL AVE","T025","4900  W BALMORAL AVE, Chicago, IL",41.979243,-87.750938,9
181,"2008-06-11","4900 West Balmoral Avenue, Chicago, IL 60630, USA","CULEX TERRITANS",49," W BALMORAL AVE","T025","4900  W BALMORAL AVE, Chicago, IL",41.979243,-87.750938,9
182,"2008-06-11","4900 West Balmoral Avenue, Chicago, IL 60630, USA","CULEX TARSALIS",49," W BALMORAL AVE","T025","4900  W BALMORAL AVE, Chicago, IL",41.979243,-87.750938,9
183,"2008-06-11","4900 West Balmoral Avenue, Chicago, IL 60630, USA","UNSPECIFIED CULEX",49," W BALMORAL AVE","T025","4900  W BALMORAL AVE, Chicago, IL",41.979243,-87.750938,9
184,"2008-06-11","4900 West Balmoral Avenue, Chicago, IL 60630, USA","CULEX ERRATICUS",49," W BALMORAL AVE","T025","4900  W BALMORAL AVE, Chicago, IL",41.979243,-87.750938,9
185,"2008-06-11","5800 North Western Avenue, Chicago, IL 60659, USA","CULEX PIPIENS/RESTUANS",58," N WESTERN AVE","T028","5800  N WESTERN AVE, Chicago, IL",41.986921,-87.689778,9
186,"2008-06-11","5800 North Western Avenue, Chicago, IL 60659, USA","CULEX RESTUANS",58," N WESTERN AVE","T028","5800  N WESTERN AVE, Chicago, IL",41.986921,-87.689778,9
187,"2008-06-11","5800 North Western Avenue, Chicago, IL 60659, USA","CULEX PIPIENS",58," N WESTERN AVE","T028","5800  N WESTERN AVE, Chicago, IL",41.986921,-87.689778,9
188,"2008-06-11","5800 North Western Avenue, Chicago, IL 60659, USA","CULEX SALINARIUS",58," N WESTERN AVE","T028","5800  N WESTERN AVE, Chicago, IL",41.986921,-87.689778,9
189,"2008-06-11","5800 North Western Avenue, Chicago, IL 60659, USA","CULEX TERRITANS",58," N WESTERN AVE","T028","5800  N WESTERN AVE, Chicago, IL",41.986921,-87.689778,9
190,"2008-06-11","5800 North Western Avenue, Chicago, IL 60659, USA","CULEX TARSALIS",58," N WESTERN AVE","T028","5800  N WESTERN AVE, Chicago, IL",41.986921,-87.689778,9
191,"2008-06-11","5800 North Western Avenue, Chicago, IL 60659, USA","UNSPECIFIED CULEX",58," N WESTERN AVE","T028","5800  N WESTERN AVE, Chicago, IL",41.986921,-87.689778,9
192,"2008-06-11","5800 North Western Avenue, Chicago, IL 60659, USA","CULEX ERRATICUS",58," N WESTERN AVE","T028","5800  N WESTERN AVE, Chicago, IL",41.986921,-87.689778,9
193,"2008-06-11","5000 South Central Avenue, Chicago, IL 60638, USA","CULEX PIPIENS/RESTUANS",50," S CENTRAL AVE","T031","5000  S CENTRAL AVE, Chicago, IL",41.801498,-87.763416,9
194,"2008-06-11","5000 South Central Avenue, Chicago, IL 60638, USA","CULEX RESTUANS",50," S CENTRAL AVE","T031","5000  S CENTRAL AVE, Chicago, IL",41.801498,-87.763416,9
195,"2008-06-11","5000 South Central Avenue, Chicago, IL 60638, USA","CULEX PIPIENS",50," S CENTRAL AVE","T031","5000  S CENTRAL AVE, Chicago, IL",41.801498,-87.763416,9
196,"2008-06-11","5000 South Central Avenue, Chicago, IL 60638, USA","CULEX SALINARIUS",50," S CENTRAL AVE","T031","5000  S CENTRAL AVE, Chicago, IL",41.801498,-87.763416,9
197,"2008-06-11","5000 South Central Avenue, Chicago, IL 60638, USA","CULEX TERRITANS",50," S CENTRAL AVE","T031","5000  S CENTRAL AVE, Chicago, IL",41.801498,-87.763416,9
198,"2008-06-11","5000 South Central Avenue, Chicago, IL 60638, USA","CULEX TARSALIS",50," S CENTRAL AVE","T031","5000  S CENTRAL AVE, Chicago, IL",41.801498,-87.763416,9
199,"2008-06-11","5000 South Central Avenue, Chicago, IL 60638, USA","UNSPECIFIED CULEX",50," S CENTRAL AVE","T031","5000  S CENTRAL AVE, Chicago, IL",41.801498,-87.763416,9
200,"2008-06-11","5000 South Central Avenue, Chicago, IL 60638, USA","CULEX ERRATICUS",50," S CENTRAL AVE","T031","5000  S CENTRAL AVE, Chicago, IL",41.801498,-87.763416,9
201,"2008-06-11","1400 North Sacramento Avenue, Chicago, IL 60622, USA","CULEX PIPIENS/RESTUANS",14," N HUMBOLDT DR","T033","1400  N HUMBOLDT DR, Chicago, IL",41.906638,-87.701431,9
202,"2008-06-11","1400 North Sacramento Avenue, Chicago, IL 60622, USA","CULEX RESTUANS",14," N HUMBOLDT DR","T033","1400  N HUMBOLDT DR, Chicago, IL",41.906638,-87.701431,9
203,"2008-06-11","1400 North Sacramento Avenue, Chicago, IL 60622, USA","CULEX PIPIENS",14," N HUMBOLDT DR","T033","1400  N HUMBOLDT DR, Chicago, IL",41.906638,-87.701431,9
204,"2008-06-11","1400 North Sacramento Avenue, Chicago, IL 60622, USA","CULEX SALINARIUS",14," N HUMBOLDT DR","T033","1400  N HUMBOLDT DR, Chicago, IL",41.906638,-87.701431,9
205,"2008-06-11","1400 North Sacramento Avenue, Chicago, IL 60622, USA","CULEX TERRITANS",14," N HUMBOLDT DR","T033","1400  N HUMBOLDT DR, Chicago, IL",41.906638,-87.701431,9
206,"2008-06-11","1400 North Sacramento Avenue, Chicago, IL 60622, USA","CULEX TARSALIS",14," N HUMBOLDT DR","T033","1400  N HUMBOLDT DR, Chicago, IL",41.906638,-87.701431,9
207,"2008-06-11","1400 North Sacramento Avenue, Chicago, IL 60622, USA","UNSPECIFIED CULEX",14," N HUMBOLDT DR","T033","1400  N HUMBOLDT DR, Chicago, IL",41.906638,-87.701431,9
208,"2008-06-11","1400 North Sacramento Avenue, Chicago, IL 60622, USA","CULEX ERRATICUS",14," N HUMBOLDT DR","T033","1400  N HUMBOLDT DR, Chicago, IL",41.906638,-87.701431,9
209,"2008-06-11","South Vincennes Avenue, Chicago, IL, USA","CULEX PIPIENS/RESTUANS",10," S VINCENNES","T089","1000  S VINCENNES, Chicago, IL",41.723195,-87.64997,5
210,"2008-06-11","South Vincennes Avenue, Chicago, IL, USA","CULEX RESTUANS",10," S VINCENNES","T089","1000  S VINCENNES, Chicago, IL",41.723195,-87.64997,5
211,"2008-06-11","South Vincennes Avenue, Chicago, IL, USA","CULEX PIPIENS",10," S VINCENNES","T089","1000  S VINCENNES, Chicago, IL",41.723195,-87.64997,5
212,"2008-06-11","South Vincennes Avenue, Chicago, IL, USA","CULEX SALINARIUS",10," S VINCENNES","T089","1000  S VINCENNES, Chicago, IL",41.723195,-87.64997,5
213,"2008-06-11","South Vincennes Avenue, Chicago, IL, USA","CULEX TERRITANS",10," S VINCENNES","T089","1000  S VINCENNES, Chicago, IL",41.723195,-87.64997,5
214,"2008-06-11","South Vincennes Avenue, Chicago, IL, USA","CULEX TARSALIS",10," S VINCENNES","T089","1000  S VINCENNES, Chicago, IL",41.723195,-87.64997,5
215,"2008-06-11","South Vincennes Avenue, Chicago, IL, USA","UNSPECIFIED CULEX",10," S VINCENNES","T089","1000  S VINCENNES, Chicago, IL",41.723195,-87.64997,5
216,"2008-06-11","South Vincennes Avenue, Chicago, IL, USA","CULEX ERRATICUS",10," S VINCENNES","T089","1000  S VINCENNES, Chicago, IL",41.723195,-87.64997,5
217,"2008-06-11","University of Illinois at Chicago, 1100 South Ashland Avenue, Chicago, IL 60607, USA","CULEX PIPIENS/RESTUANS",11," S ASHLAND AVE","T090","1100  S ASHLAND AVE, Chicago, IL",41.868077,-87.666901,9
218,"2008-06-11","University of Illinois at Chicago, 1100 South Ashland Avenue, Chicago, IL 60607, USA","CULEX RESTUANS",11," S ASHLAND AVE","T090","1100  S ASHLAND AVE, Chicago, IL",41.868077,-87.666901,9
219,"2008-06-11","University of Illinois at Chicago, 1100 South Ashland Avenue, Chicago, IL 60607, USA","CULEX PIPIENS",11," S ASHLAND AVE","T090","1100  S ASHLAND AVE, Chicago, IL",41.868077,-87.666901,9
220,"2008-06-11","University of Illinois at Chicago, 1100 South Ashland Avenue, Chicago, IL 60607, USA","CULEX SALINARIUS",11," S ASHLAND AVE","T090","1100  S ASHLAND AVE, Chicago, IL",41.868077,-87.666901,9
221,"2008-06-11","University of Illinois at Chicago, 1100 South Ashland Avenue, Chicago, IL 60607, USA","CULEX TERRITANS",11," S ASHLAND AVE","T090","1100  S ASHLAND AVE, Chicago, IL",41.868077,-87.666901,9
222,"2008-06-11","University of Illinois at Chicago, 1100 South Ashland Avenue, Chicago, IL 60607, USA","CULEX TARSALIS",11," S ASHLAND AVE","T090","1100  S ASHLAND AVE, Chicago, IL",41.868077,-87.666901,9
223,"2008-06-11","University of Illinois at Chicago, 1100 South Ashland Avenue, Chicago, IL 60607, USA","UNSPECIFIED CULEX",11," S ASHLAND AVE","T090","1100  S ASHLAND AVE, Chicago, IL",41.868077,-87.666901,9
224,"2008-06-11","University of Illinois at Chicago, 1100 South Ashland Avenue, Chicago, IL 60607, USA","CULEX ERRATICUS",11," S ASHLAND AVE","T090","1100  S ASHLAND AVE, Chicago, IL",41.868077,-87.666901,9
225,"2008-06-11","1100 South State Street, Chicago, IL 60605, USA","CULEX PIPIENS/RESTUANS",11," S STATE ST","T092","1100  S STATE ST, Chicago, IL",41.869216,-87.627561,8
226,"2008-06-11","1100 South State Street, Chicago, IL 60605, USA","CULEX RESTUANS",11," S STATE ST","T092","1100  S STATE ST, Chicago, IL",41.869216,-87.627561,8
227,"2008-06-11","1100 South State Street, Chicago, IL 60605, USA","CULEX PIPIENS",11," S STATE ST","T092","1100  S STATE ST, Chicago, IL",41.869216,-87.627561,8
228,"2008-06-11","1100 South State Street, Chicago, IL 60605, USA","CULEX SALINARIUS",11," S STATE ST","T092","1100  S STATE ST, Chicago, IL",41.869216,-87.627561,8
229,"2008-06-11","1100 South State Street, Chicago, IL 60605, USA","CULEX TERRITANS",11," S STATE ST","T092","1100  S STATE ST, Chicago, IL",41.869216,-87.627561,8
230,"2008-06-11","1100 South State Street, Chicago, IL 60605, USA","CULEX TARSALIS",11," S STATE ST","T092","1100  S STATE ST, Chicago, IL",41.869216,-87.627561,8
231,"2008-06-11","1100 South State Street, Chicago, IL 60605, USA","UNSPECIFIED CULEX",11," S STATE ST","T092","1100  S STATE ST, Chicago, IL",41.869216,-87.627561,8
232,"2008-06-11","1100 South State Street, Chicago, IL 60605, USA","CULEX ERRATICUS",11," S STATE ST","T092","1100  S STATE ST, Chicago, IL",41.869216,-87.627561,8
233,"2008-06-11","4200 West 127th Street, Alsip, IL 60803, USA","CULEX PIPIENS/RESTUANS",42," W 127TH PL","T135","4200  W 127TH PL, Chicago, IL",41.662014,-87.724608,8
234,"2008-06-11","4200 West 127th Street, Alsip, IL 60803, USA","CULEX RESTUANS",42," W 127TH PL","T135","4200  W 127TH PL, Chicago, IL",41.662014,-87.724608,8
235,"2008-06-11","4200 West 127th Street, Alsip, IL 60803, USA","CULEX PIPIENS",42," W 127TH PL","T135","4200  W 127TH PL, Chicago, IL",41.662014,-87.724608,8
236,"2008-06-11","4200 West 127th Street, Alsip, IL 60803, USA","CULEX SALINARIUS",42," W 127TH PL","T135","4200  W 127TH PL, Chicago, IL",41.662014,-87.724608,8
237,"2008-06-11","4200 West 127th Street, Alsip, IL 60803, USA","CULEX TERRITANS",42," W 127TH PL","T135","4200  W 127TH PL, Chicago, IL",41.662014,-87.724608,8
238,"2008-06-11","4200 West 127th Street, Alsip, IL 60803, USA","CULEX TARSALIS",42," W 127TH PL","T135","4200  W 127TH PL, Chicago, IL",41.662014,-87.724608,8
239,"2008-06-11","4200 West 127th Street, Alsip, IL 60803, USA","UNSPECIFIED CULEX",42," W 127TH PL","T135","4200  W 127TH PL, Chicago, IL",41.662014,-87.724608,8
240,"2008-06-11","4200 West 127th Street, Alsip, IL 60803, USA","CULEX ERRATICUS",42," W 127TH PL","T135","4200  W 127TH PL, Chicago, IL",41.662014,-87.724608,8
241,"2008-06-11","5300 West Agatite Avenue, Chicago, IL 60630, USA","CULEX PIPIENS/RESTUANS",53," W AGATITE AVE","T141","5300  W AGATITE AVE, Chicago, IL",41.961743,-87.76007,9
242,"2008-06-11","5300 West Agatite Avenue, Chicago, IL 60630, USA","CULEX RESTUANS",53," W AGATITE AVE","T141","5300  W AGATITE AVE, Chicago, IL",41.961743,-87.76007,9
243,"2008-06-11","5300 West Agatite Avenue, Chicago, IL 60630, USA","CULEX PIPIENS",53," W AGATITE AVE","T141","5300  W AGATITE AVE, Chicago, IL",41.961743,-87.76007,9
244,"2008-06-11","5300 West Agatite Avenue, Chicago, IL 60630, USA","CULEX SALINARIUS",53," W AGATITE AVE","T141","5300  W AGATITE AVE, Chicago, IL",41.961743,-87.76007,9
245,"2008-06-11","5300 West Agatite Avenue, Chicago, IL 60630, USA","CULEX TERRITANS",53," W AGATITE AVE","T141","5300  W AGATITE AVE, Chicago, IL",41.961743,-87.76007,9
246,"2008-06-11","5300 West Agatite Avenue, Chicago, IL 60630, USA","CULEX TARSALIS",53," W AGATITE AVE","T141","5300  W AGATITE AVE, Chicago, IL",41.961743,-87.76007,9
247,"2008-06-11","5300 West Agatite Avenue, Chicago, IL 60630, USA","UNSPECIFIED CULEX",53," W AGATITE AVE","T141","5300  W AGATITE AVE, Chicago, IL",41.961743,-87.76007,9
248,"2008-06-11","5300 West Agatite Avenue, Chicago, IL 60630, USA","CULEX ERRATICUS",53," W AGATITE AVE","T141","5300  W AGATITE AVE, Chicago, IL",41.961743,-87.76007,9
249,"2008-06-11","4000 North Austin Avenue, Chicago, IL 60634, USA","CULEX PIPIENS/RESTUANS",40," N AUSTIN AVE","T142","4000  N AUSTIN AVE, Chicago, IL",41.953067,-87.776792,8
250,"2008-06-11","4000 North Austin Avenue, Chicago, IL 60634, USA","CULEX RESTUANS",40," N AUSTIN AVE","T142","4000  N AUSTIN AVE, Chicago, IL",41.953067,-87.776792,8
251,"2008-06-11","4000 North Austin Avenue, Chicago, IL 60634, USA","CULEX PIPIENS",40," N AUSTIN AVE","T142","4000  N AUSTIN AVE, Chicago, IL",41.953067,-87.776792,8
252,"2008-06-11","4000 North Austin Avenue, Chicago, IL 60634, USA","CULEX SALINARIUS",40," N AUSTIN AVE","T142","4000  N AUSTIN AVE, Chicago, IL",41.953067,-87.776792,8
253,"2008-06-11","4000 North Austin Avenue, Chicago, IL 60634, USA","CULEX TERRITANS",40," N AUSTIN AVE","T142","4000  N AUSTIN AVE, Chicago, IL",41.953067,-87.776792,8
254,"2008-06-11","4000 North Austin Avenue, Chicago, IL 60634, USA","CULEX TARSALIS",40," N AUSTIN AVE","T142","4000  N AUSTIN AVE, Chicago, IL",41.953067,-87.776792,8
255,"2008-06-11","4000 North Austin Avenue, Chicago, IL 60634, USA","UNSPECIFIED CULEX",40," N AUSTIN AVE","T142","4000  N AUSTIN AVE, Chicago, IL",41.953067,-87.776792,8
256,"2008-06-11","4000 North Austin Avenue, Chicago, IL 60634, USA","CULEX ERRATICUS",40," N AUSTIN AVE","T142","4000  N AUSTIN AVE, Chicago, IL",41.953067,-87.776792,8
257,"2008-06-11","Chicago, IL, USA","CULEX PIPIENS/RESTUANS",43," N ASHLAND AVE OVERPASS","T145","4300  N ASHLAND AVE OVERPASS, Chicago, IL",41.878114,-87.629798,3
258,"2008-06-11","Chicago, IL, USA","CULEX RESTUANS",43," N ASHLAND AVE OVERPASS","T145","4300  N ASHLAND AVE OVERPASS, Chicago, IL",41.878114,-87.629798,3
259,"2008-06-11","Chicago, IL, USA","CULEX PIPIENS",43," N ASHLAND AVE OVERPASS","T145","4300  N ASHLAND AVE OVERPASS, Chicago, IL",41.878114,-87.629798,3
260,"2008-06-11","Chicago, IL, USA","CULEX SALINARIUS",43," N ASHLAND AVE OVERPASS","T145","4300  N ASHLAND AVE OVERPASS, Chicago, IL",41.878114,-87.629798,3
261,"2008-06-11","Chicago, IL, USA","CULEX TERRITANS",43," N ASHLAND AVE OVERPASS","T145","4300  N ASHLAND AVE OVERPASS, Chicago, IL",41.878114,-87.629798,3
262,"2008-06-11","Chicago, IL, USA","CULEX TARSALIS",43," N ASHLAND AVE OVERPASS","T145","4300  N ASHLAND AVE OVERPASS, Chicago, IL",41.878114,-87.629798,3
263,"2008-06-11","Chicago, IL, USA","UNSPECIFIED CULEX",43," N ASHLAND AVE OVERPASS","T145","4300  N ASHLAND AVE OVERPASS, Chicago, IL",41.878114,-87.629798,3
264,"2008-06-11","Chicago, IL, USA","CULEX ERRATICUS",43," N ASHLAND AVE OVERPASS","T145","4300  N ASHLAND AVE OVERPASS, Chicago, IL",41.878114,-87.629798,3
265,"2008-06-11","4200 North Richmond Street, Chicago, IL 60618, USA","CULEX PIPIENS/RESTUANS",42," N RICHMOND ST","T146","4200  N RICHMOND ST, Chicago, IL",41.958271,-87.702575,9
266,"2008-06-11","4200 North Richmond Street, Chicago, IL 60618, USA","CULEX RESTUANS",42," N RICHMOND ST","T146","4200  N RICHMOND ST, Chicago, IL",41.958271,-87.702575,9
267,"2008-06-11","4200 North Richmond Street, Chicago, IL 60618, USA","CULEX PIPIENS",42," N RICHMOND ST","T146","4200  N RICHMOND ST, Chicago, IL",41.958271,-87.702575,9
268,"2008-06-11","4200 North Richmond Street, Chicago, IL 60618, USA","CULEX SALINARIUS",42," N RICHMOND ST","T146","4200  N RICHMOND ST, Chicago, IL",41.958271,-87.702575,9
269,"2008-06-11","4200 North Richmond Street, Chicago, IL 60618, USA","CULEX TERRITANS",42," N RICHMOND ST","T146","4200  N RICHMOND ST, Chicago, IL",41.958271,-87.702575,9
270,"2008-06-11","4200 North Richmond Street, Chicago, IL 60618, USA","CULEX TARSALIS",42," N RICHMOND ST","T146","4200  N RICHMOND ST, Chicago, IL",41.958271,-87.702575,9
271,"2008-06-11","4200 North Richmond Street, Chicago, IL 60618, USA","UNSPECIFIED CULEX",42," N RICHMOND ST","T146","4200  N RICHMOND ST, Chicago, IL",41.958271,-87.702575,9
272,"2008-06-11","4200 North Richmond Street, Chicago, IL 60618, USA","CULEX ERRATICUS",42," N RICHMOND ST","T146","4200  N RICHMOND ST, Chicago, IL",41.958271,-87.702575,9
273,"2008-06-11","2800 North Francisco Avenue, Chicago, IL 60618, USA","CULEX PIPIENS/RESTUANS",28," N FRANCISCO AVE","T147","2800  N FRANCISCO AVE, Chicago, IL",41.932094,-87.700117,8
274,"2008-06-11","2800 North Francisco Avenue, Chicago, IL 60618, USA","CULEX RESTUANS",28," N FRANCISCO AVE","T147","2800  N FRANCISCO AVE, Chicago, IL",41.932094,-87.700117,8
275,"2008-06-11","2800 North Francisco Avenue, Chicago, IL 60618, USA","CULEX PIPIENS",28," N FRANCISCO AVE","T147","2800  N FRANCISCO AVE, Chicago, IL",41.932094,-87.700117,8
276,"2008-06-11","2800 North Francisco Avenue, Chicago, IL 60618, USA","CULEX SALINARIUS",28," N FRANCISCO AVE","T147","2800  N FRANCISCO AVE, Chicago, IL",41.932094,-87.700117,8
277,"2008-06-11","2800 North Francisco Avenue, Chicago, IL 60618, USA","CULEX TERRITANS",28," N FRANCISCO AVE","T147","2800  N FRANCISCO AVE, Chicago, IL",41.932094,-87.700117,8
278,"2008-06-11","2800 North Francisco Avenue, Chicago, IL 60618, USA","CULEX TARSALIS",28," N FRANCISCO AVE","T147","2800  N FRANCISCO AVE, Chicago, IL",41.932094,-87.700117,8
279,"2008-06-11","2800 North Francisco Avenue, Chicago, IL 60618, USA","UNSPECIFIED CULEX",28," N FRANCISCO AVE","T147","2800  N FRANCISCO AVE, Chicago, IL",41.932094,-87.700117,8
280,"2008-06-11","2800 North Francisco Avenue, Chicago, IL 60618, USA","CULEX ERRATICUS",28," N FRANCISCO AVE","T147","2800  N FRANCISCO AVE, Chicago, IL",41.932094,-87.700117,8
281,"2008-06-11","1500 West Granville Avenue, Chicago, IL 60660, USA","CULEX PIPIENS/RESTUANS",15," W GRANVILLE AVE","T149","1500  W GRANVILLE AVE, Chicago, IL",41.994469,-87.667736,8
282,"2008-06-11","1500 West Granville Avenue, Chicago, IL 60660, USA","CULEX RESTUANS",15," W GRANVILLE AVE","T149","1500  W GRANVILLE AVE, Chicago, IL",41.994469,-87.667736,8
283,"2008-06-11","1500 West Granville Avenue, Chicago, IL 60660, USA","CULEX PIPIENS",15," W GRANVILLE AVE","T149","1500  W GRANVILLE AVE, Chicago, IL",41.994469,-87.667736,8
284,"2008-06-11","1500 West Granville Avenue, Chicago, IL 60660, USA","CULEX SALINARIUS",15," W GRANVILLE AVE","T149","1500  W GRANVILLE AVE, Chicago, IL",41.994469,-87.667736,8
285,"2008-06-11","1500 West Granville Avenue, Chicago, IL 60660, USA","CULEX TERRITANS",15," W GRANVILLE AVE","T149","1500  W GRANVILLE AVE, Chicago, IL",41.994469,-87.667736,8
